ticker,executive,company,published_at,title,description,content,source,url,data_source
MSFT,Satya Nadella,Microsoft,"Thu, 24 Jul 2025 07:00:00 GMT","Microsoft’s Nadella addresses ‘incongruence’ between huge profits, layoffs - The Seattle Times","<a href=""https://news.google.com/rss/articles/CBMiuwFBVV95cUxPOHFGTjMwVFhuN2d2bEk3bUxqbVhtcnh0NzhYb3FNY3ViVm00bWJSSVhNUlNyZ2VxZEtzUjdQZ0VCOUJFbF9WMVExYVZ0U2VrVFBQc2JvQ0IxTjRTZkozY2hrN0x0OWRqV0poRjFueW84V3NCRmplMHpqVVdocEdiVkdEcGlKM1llcjNVcm5wQUJsY0RtRHhyNGtTcHFSSHlSRFJjZUV3ZC00aG0tdEhpT3dPWUdlMExud1E0?oc=5"" target=""_blank"">Microsoft’s Nadella addresses ‘incongruence’ between huge profits, layoffs</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Seattle Times</font>","<a href=""https://news.google.com/rss/articles/CBMiuwFBVV95cUxPOHFGTjMwVFhuN2d2bEk3bUxqbVhtcnh0NzhYb3FNY3ViVm00bWJSSVhNUlNyZ2VxZEtzUjdQZ0VCOUJFbF9WMVExYVZ0U2VrVFBQc2JvQ0IxTjRTZkozY2hrN0x0OWRqV0poRjFueW84V3NCRmplMHpqVVdocEdiVkdEcGlKM1llcjNVcm5wQUJsY0RtRHhyNGtTcHFSSHlSRFJjZUV3ZC00aG0tdEhpT3dPWUdlMExud1E0?oc=5"" target=""_blank"">Microsoft’s Nadella addresses ‘incongruence’ between huge profits, layoffs</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Seattle Times</font>",The Seattle Times,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPOHFGTjMwVFhuN2d2bEk3bUxqbVhtcnh0NzhYb3FNY3ViVm00bWJSSVhNUlNyZ2VxZEtzUjdQZ0VCOUJFbF9WMVExYVZ0U2VrVFBQc2JvQ0IxTjRTZkozY2hrN0x0OWRqV0poRjFueW84V3NCRmplMHpqVVdocEdiVkdEcGlKM1llcjNVcm5wQUJsY0RtRHhyNGtTcHFSSHlSRFJjZUV3ZC00aG0tdEhpT3dPWUdlMExud1E0?oc=5,google_news
MSFT,Satya Nadella,Microsoft,"Wed, 29 Oct 2025 07:00:00 GMT",Can Satya Nadella's AI Vision Ever be Truly Sustainable? - Sustainability Magazine,"<a href=""https://news.google.com/rss/articles/CBMikwFBVV95cUxQNDNoUlJKQ2Z4RGJVdldHaEh1V1doaVhEeG96bmtGU3dYZy1NV3J1UXZ0dnB3REVvcVlLUzBwd0R4bFpVWTRVZkRhVE9feGJiY3E2WUswNTdFZGJield4cWpYTXlNczNmcndMR2E3SXRMcDkyZk1XY1ZZZXJzb013Y0dMQWJhR1BQY2JXTGZib0RGYjg?oc=5"" target=""_blank"">Can Satya Nadella's AI Vision Ever be Truly Sustainable?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Sustainability Magazine</font>","<a href=""https://news.google.com/rss/articles/CBMikwFBVV95cUxQNDNoUlJKQ2Z4RGJVdldHaEh1V1doaVhEeG96bmtGU3dYZy1NV3J1UXZ0dnB3REVvcVlLUzBwd0R4bFpVWTRVZkRhVE9feGJiY3E2WUswNTdFZGJield4cWpYTXlNczNmcndMR2E3SXRMcDkyZk1XY1ZZZXJzb013Y0dMQWJhR1BQY2JXTGZib0RGYjg?oc=5"" target=""_blank"">Can Satya Nadella's AI Vision Ever be Truly Sustainable?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Sustainability Magazine</font>",Sustainability Magazine,https://news.google.com/rss/articles/CBMikwFBVV95cUxQNDNoUlJKQ2Z4RGJVdldHaEh1V1doaVhEeG96bmtGU3dYZy1NV3J1UXZ0dnB3REVvcVlLUzBwd0R4bFpVWTRVZkRhVE9feGJiY3E2WUswNTdFZGJield4cWpYTXlNczNmcndMR2E3SXRMcDkyZk1XY1ZZZXJzb013Y0dMQWJhR1BQY2JXTGZib0RGYjg?oc=5,google_news
MSFT,Satya Nadella,Microsoft,"Mon, 12 Jan 2026 08:00:00 GMT",How Microsoft's CEO is Redirecting the AI Conversation - AI Magazine,"<a href=""https://news.google.com/rss/articles/CBMiigFBVV95cUxNclFEOEt4NWhkLW5CWHQ2V3hhN1k4NExPVmhvUmFmVFBzZE5rOTZWaGF1Zk1YUjZ2SGM3OThWOUk4UFY2cWNrT1VRbWp6MWRLelFxM25CRDh0QjE4QklTSkJKSld3eXFVVEc3TWh6X0t5Q0ZKNU5RYmRHV21IVTlHbWQ4Y1ZPOTRtWnc?oc=5"" target=""_blank"">How Microsoft's CEO is Redirecting the AI Conversation</a>&nbsp;&nbsp;<font color=""#6f6f6f"">AI Magazine</font>","<a href=""https://news.google.com/rss/articles/CBMiigFBVV95cUxNclFEOEt4NWhkLW5CWHQ2V3hhN1k4NExPVmhvUmFmVFBzZE5rOTZWaGF1Zk1YUjZ2SGM3OThWOUk4UFY2cWNrT1VRbWp6MWRLelFxM25CRDh0QjE4QklTSkJKSld3eXFVVEc3TWh6X0t5Q0ZKNU5RYmRHV21IVTlHbWQ4Y1ZPOTRtWnc?oc=5"" target=""_blank"">How Microsoft's CEO is Redirecting the AI Conversation</a>&nbsp;&nbsp;<font color=""#6f6f6f"">AI Magazine</font>",AI Magazine,https://news.google.com/rss/articles/CBMiigFBVV95cUxNclFEOEt4NWhkLW5CWHQ2V3hhN1k4NExPVmhvUmFmVFBzZE5rOTZWaGF1Zk1YUjZ2SGM3OThWOUk4UFY2cWNrT1VRbWp6MWRLelFxM25CRDh0QjE4QklTSkJKSld3eXFVVEc3TWh6X0t5Q0ZKNU5RYmRHV21IVTlHbWQ4Y1ZPOTRtWnc?oc=5,google_news
MSFT,Satya Nadella,Microsoft,"Thu, 24 Jul 2025 07:00:00 GMT",Microsoft CEO Satya Nadella addresses growing unease inside tech giant - LinkedIn,"<a href=""https://news.google.com/rss/articles/CBMiowFBVV95cUxPeWR6LTRMZGs2RUEzbVc3MFV2Y3VYV0xKaXpsYUJUTzdzMWtQS2JIUFRlZ05DUWlnTmRyMF9jcXNGM3ZnWVp0aGgzcnNEOFBlUHJEdTYxSElFaktQcXNOMUlYTGQ4TEY0U1pHcGtwVzdnZ1FINkdWejNnUjhhWVRsOWZ1LWhvQ3dxcXFIUE9DRm1Cc1AtM1Q0Yk9mR0tqcGstNHl3?oc=5"" target=""_blank"">Microsoft CEO Satya Nadella addresses growing unease inside tech giant</a>&nbsp;&nbsp;<font color=""#6f6f6f"">LinkedIn</font>","<a href=""https://news.google.com/rss/articles/CBMiowFBVV95cUxPeWR6LTRMZGs2RUEzbVc3MFV2Y3VYV0xKaXpsYUJUTzdzMWtQS2JIUFRlZ05DUWlnTmRyMF9jcXNGM3ZnWVp0aGgzcnNEOFBlUHJEdTYxSElFaktQcXNOMUlYTGQ4TEY0U1pHcGtwVzdnZ1FINkdWejNnUjhhWVRsOWZ1LWhvQ3dxcXFIUE9DRm1Cc1AtM1Q0Yk9mR0tqcGstNHl3?oc=5"" target=""_blank"">Microsoft CEO Satya Nadella addresses growing unease inside tech giant</a>&nbsp;&nbsp;<font color=""#6f6f6f"">LinkedIn</font>",LinkedIn,https://news.google.com/rss/articles/CBMiowFBVV95cUxPeWR6LTRMZGs2RUEzbVc3MFV2Y3VYV0xKaXpsYUJUTzdzMWtQS2JIUFRlZ05DUWlnTmRyMF9jcXNGM3ZnWVp0aGgzcnNEOFBlUHJEdTYxSElFaktQcXNOMUlYTGQ4TEY0U1pHcGtwVzdnZ1FINkdWejNnUjhhWVRsOWZ1LWhvQ3dxcXFIUE9DRm1Cc1AtM1Q0Yk9mR0tqcGstNHl3?oc=5,google_news
MSFT,Satya Nadella,Microsoft,"Wed, 25 Jun 2025 07:00:00 GMT",Satya Nadella: The hardest part of AI isn't the tech. It's getting people to change how they work. - businessinsider.com,"<a href=""https://news.google.com/rss/articles/CBMioAFBVV95cUxQS1NzbF9QSl9RMUtFYWQ5VXpTNVN6SE9ZVk1lUTNxSjNMSE14NVlWV2RZeldGYXpiX2U3emdzbXdkdWk0Q0ViQUU4bEdyVnJxTGRBSHlQSjRrTk9QOU5YUm94RmtlSGJMeGZESzJlZGgtT0E2QVlyeXpfMlptazQwaHFoVF9OaXdyb0RMNkxFeGJYc3U4UlNmU21LWHZYOGd2?oc=5"" target=""_blank"">Satya Nadella: The hardest part of AI isn't the tech. It's getting people to change how they work.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">businessinsider.com</font>","<a href=""https://news.google.com/rss/articles/CBMioAFBVV95cUxQS1NzbF9QSl9RMUtFYWQ5VXpTNVN6SE9ZVk1lUTNxSjNMSE14NVlWV2RZeldGYXpiX2U3emdzbXdkdWk0Q0ViQUU4bEdyVnJxTGRBSHlQSjRrTk9QOU5YUm94RmtlSGJMeGZESzJlZGgtT0E2QVlyeXpfMlptazQwaHFoVF9OaXdyb0RMNkxFeGJYc3U4UlNmU21LWHZYOGd2?oc=5"" target=""_blank"">Satya Nadella: The hardest part of AI isn't the tech. It's getting people to change how they work.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">businessinsider.com</font>",businessinsider.com,https://news.google.com/rss/articles/CBMioAFBVV95cUxQS1NzbF9QSl9RMUtFYWQ5VXpTNVN6SE9ZVk1lUTNxSjNMSE14NVlWV2RZeldGYXpiX2U3emdzbXdkdWk0Q0ViQUU4bEdyVnJxTGRBSHlQSjRrTk9QOU5YUm94RmtlSGJMeGZESzJlZGgtT0E2QVlyeXpfMlptazQwaHFoVF9OaXdyb0RMNkxFeGJYc3U4UlNmU21LWHZYOGd2?oc=5,google_news
MSFT,Satya Nadella,Microsoft,"Wed, 25 Mar 2026 19:03:25 GMT",Microsoft’s AI Push: Satya Nadella manages talent hurdles amid rising competition - Firstpost,"<a href=""https://news.google.com/rss/articles/CBMiwgFBVV95cUxPZUFjQWRIOXVucDNueG92VUlxc1JvRkRCdjFIbGZjaEt5cW5qNFBPYW96d2ZDb1hRQmc4RG1TTFgyc2t6TkdfOG04VGRBUGhaWmY0SDNWX2FzN09vNFJac3dsTmlNZFBKazRGdDh2M081S3hrWEVMSHdWWm9FWjhfOTBCZ0ZBTmRHS3ZrRTlYZGFyWVh3ZmlJdUVCMmlBVkxZS1RSc0U3TGpkejBfMkFDY3dqOEZyOF91c0NEbUhsM0JpUdIBxwFBVV95cUxPN0NCZzlQWkt5XzZoSFFXRWpHR2VKdXVaTU9XTUlhSGd5dmlFVTB0OGh0cmFEUzA3V1FDZDhaWmQtcVg0Tmt1VlZWSHpWc191NXpWT3o1ZWJ0ejNwV1dDVVpEWWp6RDJwQnlTVDJYbGtobnRKOTF0UC0tcFFyYXpVeC1WRnBHdDl0bktqNlV3c3o4SG45aDNjRTkyZnlKQmExeUNKczUyYVNWdHR6UzdmMGVXMFpGMFcwY2trNjRVRGNsU2xUTDBv?oc=5"" target=""_blank"">Microsoft’s AI Push: Satya Nadella manages talent hurdles amid rising competition</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Firstpost</font>","<a href=""https://news.google.com/rss/articles/CBMiwgFBVV95cUxPZUFjQWRIOXVucDNueG92VUlxc1JvRkRCdjFIbGZjaEt5cW5qNFBPYW96d2ZDb1hRQmc4RG1TTFgyc2t6TkdfOG04VGRBUGhaWmY0SDNWX2FzN09vNFJac3dsTmlNZFBKazRGdDh2M081S3hrWEVMSHdWWm9FWjhfOTBCZ0ZBTmRHS3ZrRTlYZGFyWVh3ZmlJdUVCMmlBVkxZS1RSc0U3TGpkejBfMkFDY3dqOEZyOF91c0NEbUhsM0JpUdIBxwFBVV95cUxPN0NCZzlQWkt5XzZoSFFXRWpHR2VKdXVaTU9XTUlhSGd5dmlFVTB0OGh0cmFEUzA3V1FDZDhaWmQtcVg0Tmt1VlZWSHpWc191NXpWT3o1ZWJ0ejNwV1dDVVpEWWp6RDJwQnlTVDJYbGtobnRKOTF0UC0tcFFyYXpVeC1WRnBHdDl0bktqNlV3c3o4SG45aDNjRTkyZnlKQmExeUNKczUyYVNWdHR6UzdmMGVXMFpGMFcwY2trNjRVRGNsU2xUTDBv?oc=5"" target=""_blank"">Microsoft’s AI Push: Satya Nadella manages talent hurdles amid rising competition</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Firstpost</font>",Firstpost,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPZUFjQWRIOXVucDNueG92VUlxc1JvRkRCdjFIbGZjaEt5cW5qNFBPYW96d2ZDb1hRQmc4RG1TTFgyc2t6TkdfOG04VGRBUGhaWmY0SDNWX2FzN09vNFJac3dsTmlNZFBKazRGdDh2M081S3hrWEVMSHdWWm9FWjhfOTBCZ0ZBTmRHS3ZrRTlYZGFyWVh3ZmlJdUVCMmlBVkxZS1RSc0U3TGpkejBfMkFDY3dqOEZyOF91c0NEbUhsM0JpUdIBxwFBVV95cUxPN0NCZzlQWkt5XzZoSFFXRWpHR2VKdXVaTU9XTUlhSGd5dmlFVTB0OGh0cmFEUzA3V1FDZDhaWmQtcVg0Tmt1VlZWSHpWc191NXpWT3o1ZWJ0ejNwV1dDVVpEWWp6RDJwQnlTVDJYbGtobnRKOTF0UC0tcFFyYXpVeC1WRnBHdDl0bktqNlV3c3o4SG45aDNjRTkyZnlKQmExeUNKczUyYVNWdHR6UzdmMGVXMFpGMFcwY2trNjRVRGNsU2xUTDBv?oc=5,google_news
MSFT,Satya Nadella,Microsoft,"Wed, 30 Apr 2025 07:00:00 GMT",Microsoft CEO Satya Nadella: This 5-word piece of advice is 'one of the best things' anyone's ever told me - CNBC,"<a href=""https://news.google.com/rss/articles/CBMinwFBVV95cUxQcmt6SlFnWWtpLW9NZ3Q1TTRhLXBKbnIzSmZsMGstdkNtaV9ZVjk5ZTJxZEFkUEVvblhsdmxHakpHZ1kwRWFWV19BMnRjbWtjNjNpd2FuelVXdW1BdHd5eEpkdVhMVDFwZHFnQkU3Sk13bExVYWdFMWNPeXB2YmlOTURuNmhsNWJnWll6ckQtb1pzRnN0dmJnYk5YUFBaQmvSAaQBQVVfeXFMTnpzYTJPeWFUVEZERkFvYW42b2I5ZWphNGlncmFNdFlvc2E0SFVNYkItcnZ1NlloZW1lQUc3TUJFb3JDRV81OXh4WG9lcmR2ekhJU3hrRTdLdXRQbXRWc2kwRkFZV2VDbldJLThsZXFfS2RTOFJneTludDBBbXo2Wks5bkdDYUNGazVoaW1LLUZxQ1lIQVc5Uk5kTVhKZmxzck4xVjU?oc=5"" target=""_blank"">Microsoft CEO Satya Nadella: This 5-word piece of advice is 'one of the best things' anyone's ever told me</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNBC</font>","<a href=""https://news.google.com/rss/articles/CBMinwFBVV95cUxQcmt6SlFnWWtpLW9NZ3Q1TTRhLXBKbnIzSmZsMGstdkNtaV9ZVjk5ZTJxZEFkUEVvblhsdmxHakpHZ1kwRWFWV19BMnRjbWtjNjNpd2FuelVXdW1BdHd5eEpkdVhMVDFwZHFnQkU3Sk13bExVYWdFMWNPeXB2YmlOTURuNmhsNWJnWll6ckQtb1pzRnN0dmJnYk5YUFBaQmvSAaQBQVVfeXFMTnpzYTJPeWFUVEZERkFvYW42b2I5ZWphNGlncmFNdFlvc2E0SFVNYkItcnZ1NlloZW1lQUc3TUJFb3JDRV81OXh4WG9lcmR2ekhJU3hrRTdLdXRQbXRWc2kwRkFZV2VDbldJLThsZXFfS2RTOFJneTludDBBbXo2Wks5bkdDYUNGazVoaW1LLUZxQ1lIQVc5Uk5kTVhKZmxzck4xVjU?oc=5"" target=""_blank"">Microsoft CEO Satya Nadella: This 5-word piece of advice is 'one of the best things' anyone's ever told me</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNBC</font>",CNBC,https://news.google.com/rss/articles/CBMinwFBVV95cUxQcmt6SlFnWWtpLW9NZ3Q1TTRhLXBKbnIzSmZsMGstdkNtaV9ZVjk5ZTJxZEFkUEVvblhsdmxHakpHZ1kwRWFWV19BMnRjbWtjNjNpd2FuelVXdW1BdHd5eEpkdVhMVDFwZHFnQkU3Sk13bExVYWdFMWNPeXB2YmlOTURuNmhsNWJnWll6ckQtb1pzRnN0dmJnYk5YUFBaQmvSAaQBQVVfeXFMTnpzYTJPeWFUVEZERkFvYW42b2I5ZWphNGlncmFNdFlvc2E0SFVNYkItcnZ1NlloZW1lQUc3TUJFb3JDRV81OXh4WG9lcmR2ekhJU3hrRTdLdXRQbXRWc2kwRkFZV2VDbldJLThsZXFfS2RTOFJneTludDBBbXo2Wks5bkdDYUNGazVoaW1LLUZxQ1lIQVc5Uk5kTVhKZmxzck4xVjU?oc=5,google_news
MSFT,Satya Nadella,Microsoft,"Wed, 19 Nov 2025 08:00:00 GMT",This Is Where Microsoft CEO ‘Learns the Most’ — and It’s Not in Meetings - Entrepreneur,"<a href=""https://news.google.com/rss/articles/CBMirwFBVV95cUxQR1JQdVd5MTktazdxWGVlTy1IV0dQbGlFMjRza0d1eGtmdllQVW1GQlRPUVFMNzYyaFpHd2I4TUdMbmZ2RXVwMHViaWJlTGNXakFjSjE4NmZMZTl4VTlJd1FwWkhSV2hxTHdOSGxRWWZRXzRSNVYwT3FEQzhkZjk2YzRNSEVlU1VYdmJoS2pzS0tYT3BNTVIxSklnSXNoS3JDckZ4Q1BxSUthTVhXWklv?oc=5"" target=""_blank"">This Is Where Microsoft CEO ‘Learns the Most’ — and It’s Not in Meetings</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Entrepreneur</font>","<a href=""https://news.google.com/rss/articles/CBMirwFBVV95cUxQR1JQdVd5MTktazdxWGVlTy1IV0dQbGlFMjRza0d1eGtmdllQVW1GQlRPUVFMNzYyaFpHd2I4TUdMbmZ2RXVwMHViaWJlTGNXakFjSjE4NmZMZTl4VTlJd1FwWkhSV2hxTHdOSGxRWWZRXzRSNVYwT3FEQzhkZjk2YzRNSEVlU1VYdmJoS2pzS0tYT3BNTVIxSklnSXNoS3JDckZ4Q1BxSUthTVhXWklv?oc=5"" target=""_blank"">This Is Where Microsoft CEO ‘Learns the Most’ — and It’s Not in Meetings</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Entrepreneur</font>",Entrepreneur,https://news.google.com/rss/articles/CBMirwFBVV95cUxQR1JQdVd5MTktazdxWGVlTy1IV0dQbGlFMjRza0d1eGtmdllQVW1GQlRPUVFMNzYyaFpHd2I4TUdMbmZ2RXVwMHViaWJlTGNXakFjSjE4NmZMZTl4VTlJd1FwWkhSV2hxTHdOSGxRWWZRXzRSNVYwT3FEQzhkZjk2YzRNSEVlU1VYdmJoS2pzS0tYT3BNTVIxSklnSXNoS3JDckZ4Q1BxSUthTVhXWklv?oc=5,google_news
MSFT,Satya Nadella,Microsoft,"Fri, 31 Oct 2025 07:00:00 GMT",What Are Satya Nadella’s Daily Microsoft AI Habits? - AI Magazine,"<a href=""https://news.google.com/rss/articles/CBMijgFBVV95cUxQWndqU2xBanZLVGR6NkFSYjQtdFMwYXNIVkpZUGRqX2Z5UFI1OGtyVEEwNHZjTDRSR0l2cW9KSVpYYnhWY1dQTm9pSmt2b3hYNE53UnB5ZS00ay1EYVhlNDBVWkxEV1hoNEtSblBlTGw3ckhHd3FFZk1nNHFhcmJEa1d3Q0hYU0lsbjRLMWdR?oc=5"" target=""_blank"">What Are Satya Nadella’s Daily Microsoft AI Habits?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">AI Magazine</font>","<a href=""https://news.google.com/rss/articles/CBMijgFBVV95cUxQWndqU2xBanZLVGR6NkFSYjQtdFMwYXNIVkpZUGRqX2Z5UFI1OGtyVEEwNHZjTDRSR0l2cW9KSVpYYnhWY1dQTm9pSmt2b3hYNE53UnB5ZS00ay1EYVhlNDBVWkxEV1hoNEtSblBlTGw3ckhHd3FFZk1nNHFhcmJEa1d3Q0hYU0lsbjRLMWdR?oc=5"" target=""_blank"">What Are Satya Nadella’s Daily Microsoft AI Habits?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">AI Magazine</font>",AI Magazine,https://news.google.com/rss/articles/CBMijgFBVV95cUxQWndqU2xBanZLVGR6NkFSYjQtdFMwYXNIVkpZUGRqX2Z5UFI1OGtyVEEwNHZjTDRSR0l2cW9KSVpYYnhWY1dQTm9pSmt2b3hYNE53UnB5ZS00ay1EYVhlNDBVWkxEV1hoNEtSblBlTGw3ckhHd3FFZk1nNHFhcmJEa1d3Q0hYU0lsbjRLMWdR?oc=5,google_news
MSFT,Satya Nadella,Microsoft,"Wed, 24 Dec 2025 08:00:00 GMT",Microsoft CEO Satya Nadella has started a weekly meeting which he does not want senior managers to attend - The Times of India,"<a href=""https://news.google.com/rss/articles/CBMiogJBVV95cUxQZzA1bV8xSE5PLWprdjh5MWowWXVsWEpRTmJZbGRXaUhwZ052RVNLVGw4cmRudV9xRnFqcVF4dDRSVWlhS1VIR2prY2tyLXVKb1R4OWZZOWRrdnMzeVI4NHA4NktZOXNGelp4emN6VkY5d2FSNXV6dWo0VWVnLUxwb2pkTUp5WlJ2NkdBTlBndkxuWXBUNVVnM0NyeDRjTzk2MlJ5bHc4WlhRWWhvQXV3eGdJc3prdjE4YlI5Z3JLU2pSNUQ1Rk9sRFdyRUs0dVRlVjRwU3V4UFZaaU16b185Qy1qWUk4ajBxYmZsUGlwdU5BMmtDOG1hcU9BV3lJb21CdzMxSW1RSEZ4VWhjb2ZOZWVtT21TY2FfaG9yZUtqN2pWZ9IBpwJBVV95cUxQVVprVG5oRUhRNko4QW5panlJMVYwd3hCcGtpTmQtT19DSXljYm9rcGVXSjB2NUF6THBXMkFKNExZbktFd1FRWjVMWm9EMEhELTczd0dkMlpMSldvbi1hZFVZdU1OLUNuV1Y3UFJQSU41T01VSFZKQ2hzQ29XNVdjT1hvZnB4NXBqVlhsbDhWOUotZVJHSmFZY29JNnVMZzBPRzJpTXBqNVowYzJZZXU5d1JwREZHVWFJSjNLVlBsY1ROdDlBZWZBc2x6S2R0ak84clVualZ1bGpaYllfSkFOS3BiUnRQZVNERnJFZDVxc0lvOWVOajIwdW9SamV5ZU1BRWxMandwck04cnVkRk9sTXZRX3o2dTJwTVlrbjVVMVFoakhpR2tR?oc=5"" target=""_blank"">Microsoft CEO Satya Nadella has started a weekly meeting which he does not want senior managers to attend</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Times of India</font>","<a href=""https://news.google.com/rss/articles/CBMiogJBVV95cUxQZzA1bV8xSE5PLWprdjh5MWowWXVsWEpRTmJZbGRXaUhwZ052RVNLVGw4cmRudV9xRnFqcVF4dDRSVWlhS1VIR2prY2tyLXVKb1R4OWZZOWRrdnMzeVI4NHA4NktZOXNGelp4emN6VkY5d2FSNXV6dWo0VWVnLUxwb2pkTUp5WlJ2NkdBTlBndkxuWXBUNVVnM0NyeDRjTzk2MlJ5bHc4WlhRWWhvQXV3eGdJc3prdjE4YlI5Z3JLU2pSNUQ1Rk9sRFdyRUs0dVRlVjRwU3V4UFZaaU16b185Qy1qWUk4ajBxYmZsUGlwdU5BMmtDOG1hcU9BV3lJb21CdzMxSW1RSEZ4VWhjb2ZOZWVtT21TY2FfaG9yZUtqN2pWZ9IBpwJBVV95cUxQVVprVG5oRUhRNko4QW5panlJMVYwd3hCcGtpTmQtT19DSXljYm9rcGVXSjB2NUF6THBXMkFKNExZbktFd1FRWjVMWm9EMEhELTczd0dkMlpMSldvbi1hZFVZdU1OLUNuV1Y3UFJQSU41T01VSFZKQ2hzQ29XNVdjT1hvZnB4NXBqVlhsbDhWOUotZVJHSmFZY29JNnVMZzBPRzJpTXBqNVowYzJZZXU5d1JwREZHVWFJSjNLVlBsY1ROdDlBZWZBc2x6S2R0ak84clVualZ1bGpaYllfSkFOS3BiUnRQZVNERnJFZDVxc0lvOWVOajIwdW9SamV5ZU1BRWxMandwck04cnVkRk9sTXZRX3o2dTJwTVlrbjVVMVFoakhpR2tR?oc=5"" target=""_blank"">Microsoft CEO Satya Nadella has started a weekly meeting which he does not want senior managers to attend</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Times of India</font>",The Times of India,https://news.google.com/rss/articles/CBMiogJBVV95cUxQZzA1bV8xSE5PLWprdjh5MWowWXVsWEpRTmJZbGRXaUhwZ052RVNLVGw4cmRudV9xRnFqcVF4dDRSVWlhS1VIR2prY2tyLXVKb1R4OWZZOWRrdnMzeVI4NHA4NktZOXNGelp4emN6VkY5d2FSNXV6dWo0VWVnLUxwb2pkTUp5WlJ2NkdBTlBndkxuWXBUNVVnM0NyeDRjTzk2MlJ5bHc4WlhRWWhvQXV3eGdJc3prdjE4YlI5Z3JLU2pSNUQ1Rk9sRFdyRUs0dVRlVjRwU3V4UFZaaU16b185Qy1qWUk4ajBxYmZsUGlwdU5BMmtDOG1hcU9BV3lJb21CdzMxSW1RSEZ4VWhjb2ZOZWVtT21TY2FfaG9yZUtqN2pWZ9IBpwJBVV95cUxQVVprVG5oRUhRNko4QW5panlJMVYwd3hCcGtpTmQtT19DSXljYm9rcGVXSjB2NUF6THBXMkFKNExZbktFd1FRWjVMWm9EMEhELTczd0dkMlpMSldvbi1hZFVZdU1OLUNuV1Y3UFJQSU41T01VSFZKQ2hzQ29XNVdjT1hvZnB4NXBqVlhsbDhWOUotZVJHSmFZY29JNnVMZzBPRzJpTXBqNVowYzJZZXU5d1JwREZHVWFJSjNLVlBsY1ROdDlBZWZBc2x6S2R0ak84clVualZ1bGpaYllfSkFOS3BiUnRQZVNERnJFZDVxc0lvOWVOajIwdW9SamV5ZU1BRWxMandwck04cnVkRk9sTXZRX3o2dTJwTVlrbjVVMVFoakhpR2tR?oc=5,google_news
