ticker,executive,company,published_at,title,description,content,source,url,data_source
TSLA,Elon Musk,Tesla,20231026T060000Z,At least 22 people dead in Maine mass shooting across 3 locations,At least 22 people dead in Maine mass shooting across 3 locations,At least 22 people dead in Maine mass shooting across 3 locations,wnd.com,https://www.wnd.com/2023/10/least-22-people-dead-maine-mass-shooting-across-3-locations/,gdelt
TSLA,Elon Musk,Tesla,20231103T071500Z,"머스크  AI , 일자리 없애고 보편적 고소득 시대 만들 것  ","머스크  AI , 일자리 없애고 보편적 고소득 시대 만들 것  ","머스크  AI , 일자리 없애고 보편적 고소득 시대 만들 것  ",zdnet.co.kr,https://zdnet.co.kr/view/?no=20231103134759,gdelt
TSLA,Elon Musk,Tesla,20231223T083000Z,"  챗GPT 개발사 오픈AI , 기업 가치 130조원  ","  챗GPT 개발사 오픈AI , 기업 가치 130조원  ","  챗GPT 개발사 오픈AI , 기업 가치 130조원  ",inews24.com,https://inews24.com/view/1668856,gdelt
TSLA,Elon Musk,Tesla,20231208T073000Z,"스웨덴 노조 단협 거부 테슬라 , 북유럽 전체를 적으로 돌렸다","스웨덴 노조 단협 거부 테슬라 , 북유럽 전체를 적으로 돌렸다","스웨덴 노조 단협 거부 테슬라 , 북유럽 전체를 적으로 돌렸다",hankookilbo.com,https://www.hankookilbo.com/News/Read/A2023120811340004993,gdelt
TSLA,Elon Musk,Tesla,20231101T234500Z,  AI 반란  에 맞선다 … 미국ㆍ중국ㆍEU 등 28개국 정상급 회의,  AI 반란  에 맞선다 … 미국ㆍ중국ㆍEU 등 28개국 정상급 회의,  AI 반란  에 맞선다 … 미국ㆍ중국ㆍEU 등 28개국 정상급 회의,etoday.co.kr,https://www.etoday.co.kr/news/view/2298463,gdelt
TSLA,Elon Musk,Tesla,20231022T074500Z, [ 이재용 회장 취임 1년 ]  JY 네트워크  돋보인 1년 ... 새로운 동행가치 제시, [ 이재용 회장 취임 1년 ]  JY 네트워크  돋보인 1년 ... 새로운 동행가치 제시, [ 이재용 회장 취임 1년 ]  JY 네트워크  돋보인 1년 ... 새로운 동행가치 제시,etnews.com,https://www.etnews.com/20231020000230?mc=em_010_00001,gdelt
TSLA,Elon Musk,Tesla,20231022T053000Z, [ 이재용 회장 취임 1년 ]  JY 네트워크  돋보인 1년 ... 새로운 동행가치 제시, [ 이재용 회장 취임 1년 ]  JY 네트워크  돋보인 1년 ... 새로운 동행가치 제시, [ 이재용 회장 취임 1년 ]  JY 네트워크  돋보인 1년 ... 새로운 동행가치 제시,etnews.com,https://www.etnews.com/20231020000230?mc=em_004_00001,gdelt
TSLA,Elon Musk,Tesla,20231022T121500Z, [ 이재용 회장 취임 1년 ]  JY 네트워크  돋보인 1년 ... 새로운 동행가치 제시, [ 이재용 회장 취임 1년 ]  JY 네트워크  돋보인 1년 ... 새로운 동행가치 제시, [ 이재용 회장 취임 1년 ]  JY 네트워크  돋보인 1년 ... 새로운 동행가치 제시,etnews.com,https://www.etnews.com/20231020000230?mc=em_011_00001,gdelt
TSLA,Elon Musk,Tesla,20231105T073000Z,머스크표 GPT  그록  공개 … 엑스서 실시간 이용 · 유머 탑재  ,머스크표 GPT  그록  공개 … 엑스서 실시간 이용 · 유머 탑재  ,머스크표 GPT  그록  공개 … 엑스서 실시간 이용 · 유머 탑재  ,zdnet.co.kr,https://zdnet.co.kr/view/?no=20231105093406,gdelt
TSLA,Elon Musk,Tesla,20231106T093000Z,Del 1 : Elon Musk – techmiljardären och drömmen om Mars 6 november 2023 - P3 ID,Del 1 : Elon Musk – techmiljardären och drömmen om Mars 6 november 2023 - P3 ID,Del 1 : Elon Musk – techmiljardären och drömmen om Mars 6 november 2023 - P3 ID,sverigesradio.se,https://sverigesradio.se/avsnitt/del-1-elon-musk-techmiljardaren-och-drommen-om-mars,gdelt
TSLA,Elon Musk,Tesla,20231207T171500Z,"마이크로소프트 · 中 , AI 협력  논의  ","마이크로소프트 · 中 , AI 협력  논의  ","마이크로소프트 · 中 , AI 협력  논의  ",edaily.co.kr,https://www.edaily.co.kr/news/read?newsId=01148006635836552&mediaCodeNo=257,gdelt
TSLA,Elon Musk,Tesla,20231026T183000Z,Elon Musk lost $28 Billion as Tesla took beating,Elon Musk lost $28 Billion as Tesla took beating,Elon Musk lost $28 Billion as Tesla took beating,biztoc.com,https://biztoc.com/x/47bf0291b3013e25,gdelt
TSLA,Elon Musk,Tesla,20231026T020000Z,Elon Musk just lost $28 billion as Tesla took a beating . Now Toyota says  people are waking up to reality  that EV adoption will be an uphill battle,Elon Musk just lost $28 billion as Tesla took a beating . Now Toyota says  people are waking up to reality  that EV adoption will be an uphill battle,Elon Musk just lost $28 billion as Tesla took a beating . Now Toyota says  people are waking up to reality  that EV adoption will be an uphill battle,biztoc.com,https://biztoc.com/x/1cfd5f88dac28bb4,gdelt
TSLA,Elon Musk,Tesla,20231012T220000Z,"엑스 , 이 · 하마스 전쟁 가짜뉴스 확산에 곤욕","엑스 , 이 · 하마스 전쟁 가짜뉴스 확산에 곤욕","엑스 , 이 · 하마스 전쟁 가짜뉴스 확산에 곤욕",news.kmib.co.kr,https://news.kmib.co.kr/article/view.asp?arcid=0018758760&code=61131111&sid1=int,gdelt
TSLA,Elon Musk,Tesla,20231202T154500Z,Let us tear up the illegitimate lithium mining lease issued to Barari DV Ghana Limited,Let us tear up the illegitimate lithium mining lease issued to Barari DV Ghana Limited,Let us tear up the illegitimate lithium mining lease issued to Barari DV Ghana Limited,modernghana.com,https://www.modernghana.com/news/1277307/let-us-tear-up-the-illegitimate-lithium-mining.html,gdelt
TSLA,Elon Musk,Tesla,20231209T140000Z,Elon Musk new enemy : Nordic workers,Elon Musk new enemy : Nordic workers,Elon Musk new enemy : Nordic workers,biztoc.com,https://biztoc.com/x/e0265ab1ee741d19,gdelt
TSLA,Elon Musk,Tesla,20231205T220000Z,머스크 리스크 [ 특파원 칼럼 ] - 머니투데이,머스크 리스크 [ 특파원 칼럼 ] - 머니투데이,머스크 리스크 [ 특파원 칼럼 ] - 머니투데이,news.mt.co.kr,https://news.mt.co.kr/mtview.php?no=2023120505435162343&MS2_T,gdelt
TSLA,Elon Musk,Tesla,20231215T011500Z," [ 특징주 ] 와이즈버즈 , 메타 SNS  스레드  유럽 출시 ... 메타 공식 비즈니스 파트너사 부각"," [ 특징주 ] 와이즈버즈 , 메타 SNS  스레드  유럽 출시 ... 메타 공식 비즈니스 파트너사 부각"," [ 특징주 ] 와이즈버즈 , 메타 SNS  스레드  유럽 출시 ... 메타 공식 비즈니스 파트너사 부각",etoday.co.kr,https://www.etoday.co.kr/news/view/2312223,gdelt
TSLA,Elon Musk,Tesla,20231031T170000Z,"X , 일론 머스크 인수 1년만에 가치 절반 이상 하락","X , 일론 머스크 인수 1년만에 가치 절반 이상 하락","X , 일론 머스크 인수 1년만에 가치 절반 이상 하락",edaily.co.kr,https://www.edaily.co.kr/news/read?newsId=01098806635801456&mediaCodeNo=257,gdelt
TSLA,Elon Musk,Tesla,20231121T073000Z,테슬라 주주  머스크 일선 떠나  반유대주의  치료받아라  ,테슬라 주주  머스크 일선 떠나  반유대주의  치료받아라  ,테슬라 주주  머스크 일선 떠나  반유대주의  치료받아라  ,etnews.com,https://www.etnews.com/20231121000207?mc=em_310_00002,gdelt
TSLA,Elon Musk,Tesla,20231121T061500Z,테슬라 주주  머스크 일선 떠나  반유대주의  치료받아라  ,테슬라 주주  머스크 일선 떠나  반유대주의  치료받아라  ,테슬라 주주  머스크 일선 떠나  반유대주의  치료받아라  ,etnews.com,https://www.etnews.com/20231121000207?mc=em_050_00008,gdelt
TSLA,Elon Musk,Tesla,20231031T031500Z,"  절반 값에 샀어야  머스크 후회 , 현실로 … 엑스 , 1년새 55 % ↓","  절반 값에 샀어야  머스크 후회 , 현실로 … 엑스 , 1년새 55 % ↓","  절반 값에 샀어야  머스크 후회 , 현실로 … 엑스 , 1년새 55 % ↓",yna.co.kr,https://www.yna.co.kr/view/AKR20231031080700009,gdelt
TSLA,Elon Musk,Tesla,20231013T040000Z,"  불 질러버린다 … 머스크 , 앰버 허드  아쿠아맨  잔류 위해 워너브라더스에 협박 ? ","  불 질러버린다 … 머스크 , 앰버 허드  아쿠아맨  잔류 위해 워너브라더스에 협박 ? ","  불 질러버린다 … 머스크 , 앰버 허드  아쿠아맨  잔류 위해 워너브라더스에 협박 ? ",segye.com,http://segye.com/newsView/20231013505366,gdelt
TSLA,Elon Musk,Tesla,20231201T004500Z,사이버트럭 수혜주  아모그린텍 … 장 초반 5 % 대 강세,사이버트럭 수혜주  아모그린텍 … 장 초반 5 % 대 강세,사이버트럭 수혜주  아모그린텍 … 장 초반 5 % 대 강세,news.mt.co.kr,https://news.mt.co.kr/mtview.php?no=2023120109210540360&MTS_P,gdelt
TSLA,Elon Musk,Tesla,20231019T031500Z,"차값 내린 테슬라 , 3분기 순이익 1년 전보다 44 % 급감","차값 내린 테슬라 , 3분기 순이익 1년 전보다 44 % 급감","차값 내린 테슬라 , 3분기 순이익 1년 전보다 44 % 급감",news.kmib.co.kr,https://news.kmib.co.kr/article/view.asp?arcid=0018779673&code=61141211&sid1=eco,gdelt
TSLA,Elon Musk,Tesla,20231019T110000Z,China  Tesla  Wants to Sell Electric Cars in Pakistan : Minister,China  Tesla  Wants to Sell Electric Cars in Pakistan : Minister,China  Tesla  Wants to Sell Electric Cars in Pakistan : Minister,propakistani.pk,https://propakistani.pk/2023/10/19/chinas-tesla-wants-to-sell-electric-cars-in-pakistan-minister/,gdelt
TSLA,Elon Musk,Tesla,20231021T020000Z,테슬라 사이버트럭에 총 쐈더니,테슬라 사이버트럭에 총 쐈더니,테슬라 사이버트럭에 총 쐈더니,zdnet.co.kr,https://zdnet.co.kr/view/?no=20231021092122,gdelt
TSLA,Elon Musk,Tesla,20231108T100000Z,"Sources : Intel shelved its planned Vietnam investment in July 2023 that could have nearly doubled its operations , citing power supply and bureaucracy concerns","Sources : Intel shelved its planned Vietnam investment in July 2023 that could have nearly doubled its operations , citing power supply and bureaucracy concerns","Sources : Intel shelved its planned Vietnam investment in July 2023 that could have nearly doubled its operations , citing power supply and bureaucracy concerns",biztoc.com,https://biztoc.com/x/798d74dbe8465bbd,gdelt
TSLA,Elon Musk,Tesla,20231110T124500Z,Huawei launches its rival to Tesla Model S,Huawei launches its rival to Tesla Model S,Huawei launches its rival to Tesla Model S,biztoc.com,https://biztoc.com/x/071648244fc113d1,gdelt
TSLA,Elon Musk,Tesla,20231018T150000Z,"3 areas Tesla new CFO must prioritize , according to Wedbush tech analyst Dan Ives","3 areas Tesla new CFO must prioritize , according to Wedbush tech analyst Dan Ives","3 areas Tesla new CFO must prioritize , according to Wedbush tech analyst Dan Ives",biztoc.com,https://biztoc.com/x/68351fa6a5c88625,gdelt
TSLA,Elon Musk,Tesla,20231020T133000Z,100 Mind - blowing Things You Need To Know About How To Set Yourself Apart From The Competition And … ,100 Mind - blowing Things You Need To Know About How To Set Yourself Apart From The Competition And … ,100 Mind - blowing Things You Need To Know About How To Set Yourself Apart From The Competition And … ,biztoc.com,https://biztoc.com/x/0e789317357e9893,gdelt
TSLA,Elon Musk,Tesla,20231130T211500Z,"  머스크 , 광고 중단 기업  엿 먹어라  파문에 … X CEO는  옹호 - 헤럴드경제","  머스크 , 광고 중단 기업  엿 먹어라  파문에 … X CEO는  옹호 - 헤럴드경제","  머스크 , 광고 중단 기업  엿 먹어라  파문에 … X CEO는  옹호 - 헤럴드경제",biz.heraldcorp.com,http://biz.heraldcorp.com/view.php?ud=20231201000006,gdelt
TSLA,Elon Musk,Tesla,20231206T064500Z,  테슬라 공장 곳곳에 노조 물결 … 반노조  일론 머스크 백기 들까 - 헤럴드경제,  테슬라 공장 곳곳에 노조 물결 … 반노조  일론 머스크 백기 들까 - 헤럴드경제,  테슬라 공장 곳곳에 노조 물결 … 반노조  일론 머스크 백기 들까 - 헤럴드경제,biz.heraldcorp.com,http://biz.heraldcorp.com/view.php?ud=20231206000642,gdelt
TSLA,Elon Musk,Tesla,20231230T023000Z,"  300兆의 사나이  일론 머스크 , 다시 세계최고 부자 됐다 … 이재용은 228위 [ 투자360 ]- 헤럴드경제","  300兆의 사나이  일론 머스크 , 다시 세계최고 부자 됐다 … 이재용은 228위 [ 투자360 ]- 헤럴드경제","  300兆의 사나이  일론 머스크 , 다시 세계최고 부자 됐다 … 이재용은 228위 [ 투자360 ]- 헤럴드경제",biz.heraldcorp.com,http://biz.heraldcorp.com/view.php?ud=20231230000021,gdelt
TSLA,Elon Musk,Tesla,20231201T003000Z,Elon Musk warns Tesla could be swamped by Chinese electric car brands,Elon Musk warns Tesla could be swamped by Chinese electric car brands,Elon Musk warns Tesla could be swamped by Chinese electric car brands,northerndailyleader.com.au,https://www.northerndailyleader.com.au/story/8443963/elon-musk-warns-tesla-could-be-swamped-by-chinese-electric-car-brands/?cs=34616,gdelt
TSLA,Elon Musk,Tesla,20231201T003000Z,Elon Musk warns Tesla could be swamped by Chinese electric car brands,Elon Musk warns Tesla could be swamped by Chinese electric car brands,Elon Musk warns Tesla could be swamped by Chinese electric car brands,dailyadvertiser.com.au,https://www.dailyadvertiser.com.au/story/8443963/elon-musk-warns-tesla-could-be-swamped-by-chinese-electric-car-brands/?cs=34616,gdelt
TSLA,Elon Musk,Tesla,20231201T003000Z,Elon Musk warns Tesla could be swamped by Chinese electric car brands,Elon Musk warns Tesla could be swamped by Chinese electric car brands,Elon Musk warns Tesla could be swamped by Chinese electric car brands,naroomanewsonline.com.au,https://www.naroomanewsonline.com.au/story/8443963/elon-musk-warns-tesla-could-be-swamped-by-chinese-electric-car-brands/?cs=34616,gdelt
TSLA,Elon Musk,Tesla,20231201T010000Z,Elon Musk warns Tesla could be swamped by Chinese electric car brands,Elon Musk warns Tesla could be swamped by Chinese electric car brands,Elon Musk warns Tesla could be swamped by Chinese electric car brands,margaretrivermail.com.au,https://www.margaretrivermail.com.au/story/8443963/elon-musk-warns-tesla-could-be-swamped-by-chinese-electric-car-brands/?cs=34616,gdelt
TSLA,Elon Musk,Tesla,20231201T010000Z,Elon Musk warns Tesla could be swamped by Chinese electric car brands,Elon Musk warns Tesla could be swamped by Chinese electric car brands,Elon Musk warns Tesla could be swamped by Chinese electric car brands,macleayargus.com.au,https://www.macleayargus.com.au/story/8443963/elon-musk-warns-tesla-could-be-swamped-by-chinese-electric-car-brands/?cs=34616,gdelt
TSLA,Elon Musk,Tesla,20231201T000000Z,Elon Musk warns Tesla could be swamped by Chinese electric car brands,Elon Musk warns Tesla could be swamped by Chinese electric car brands,Elon Musk warns Tesla could be swamped by Chinese electric car brands,juneesoutherncross.com.au,https://www.juneesoutherncross.com.au/story/8443963/elon-musk-warns-tesla-could-be-swamped-by-chinese-electric-car-brands/?cs=34616,gdelt
TSLA,Elon Musk,Tesla,20231201T000000Z,Elon Musk warns Tesla could be swamped by Chinese electric car brands,Elon Musk warns Tesla could be swamped by Chinese electric car brands,Elon Musk warns Tesla could be swamped by Chinese electric car brands,theleader.com.au,https://www.theleader.com.au/story/8443963/elon-musk-warns-tesla-could-be-swamped-by-chinese-electric-car-brands/?cs=34616,gdelt
TSLA,Elon Musk,Tesla,20231201T000000Z,Elon Musk warns Tesla could be swamped by Chinese electric car brands,Elon Musk warns Tesla could be swamped by Chinese electric car brands,Elon Musk warns Tesla could be swamped by Chinese electric car brands,juneesoutherncross.com.au,https://www.juneesoutherncross.com.au/story/8443963/elon-musk-warns-tesla-could-be-swamped-by-chinese-electric-car-brands/?cs=6417,gdelt
TSLA,Elon Musk,Tesla,20231201T001500Z,Elon Musk warns Tesla could be swamped by Chinese electric car brands,Elon Musk warns Tesla could be swamped by Chinese electric car brands,Elon Musk warns Tesla could be swamped by Chinese electric car brands,irrigator.com.au,https://www.irrigator.com.au/story/8443963/elon-musk-warns-tesla-could-be-swamped-by-chinese-electric-car-brands/?cs=34616,gdelt
TSLA,Elon Musk,Tesla,20231201T001500Z,Elon Musk warns Tesla could be swamped by Chinese electric car brands,Elon Musk warns Tesla could be swamped by Chinese electric car brands,Elon Musk warns Tesla could be swamped by Chinese electric car brands,bordermail.com.au,https://www.bordermail.com.au/story/8443963/elon-musk-warns-tesla-could-be-swamped-by-chinese-electric-car-brands/?cs=34616,gdelt
TSLA,Elon Musk,Tesla,20231201T004500Z,Elon Musk warns Tesla could be swamped by Chinese electric car brands,Elon Musk warns Tesla could be swamped by Chinese electric car brands,Elon Musk warns Tesla could be swamped by Chinese electric car brands,bluemountainsgazette.com.au,https://www.bluemountainsgazette.com.au/story/8443963/elon-musk-warns-tesla-could-be-swamped-by-chinese-electric-car-brands/?cs=34616,gdelt
TSLA,Elon Musk,Tesla,20231201T004500Z,Elon Musk warns Tesla could be swamped by Chinese electric car brands,Elon Musk warns Tesla could be swamped by Chinese electric car brands,Elon Musk warns Tesla could be swamped by Chinese electric car brands,singletonargus.com.au,https://www.singletonargus.com.au/story/8443963/elon-musk-warns-tesla-could-be-swamped-by-chinese-electric-car-brands/?cs=34616,gdelt
TSLA,Elon Musk,Tesla,20231201T004500Z,Elon Musk warns Tesla could be swamped by Chinese electric car brands,Elon Musk warns Tesla could be swamped by Chinese electric car brands,Elon Musk warns Tesla could be swamped by Chinese electric car brands,nynganobserver.com.au,https://www.nynganobserver.com.au/story/8443963/elon-musk-warns-tesla-could-be-swamped-by-chinese-electric-car-brands/?cs=34616,gdelt
TSLA,Elon Musk,Tesla,20231201T004500Z,Elon Musk warns Tesla could be swamped by Chinese electric car brands,Elon Musk warns Tesla could be swamped by Chinese electric car brands,Elon Musk warns Tesla could be swamped by Chinese electric car brands,batemansbaypost.com.au,https://www.batemansbaypost.com.au/story/8443963/elon-musk-warns-tesla-could-be-swamped-by-chinese-electric-car-brands/?cs=34616,gdelt
TSLA,Elon Musk,Tesla,20231201T004500Z,Elon Musk warns Tesla could be swamped by Chinese electric car brands,Elon Musk warns Tesla could be swamped by Chinese electric car brands,Elon Musk warns Tesla could be swamped by Chinese electric car brands,boorowanewsonline.com.au,https://www.boorowanewsonline.com.au/story/8443963/elon-musk-warns-tesla-could-be-swamped-by-chinese-electric-car-brands/?cs=34616,gdelt
TSLA,Elon Musk,Tesla,20231224T034500Z,리처드 브랜슨의 자기부상 열차 스타트업 버진 하이퍼루프 원 운영 중단,리처드 브랜슨의 자기부상 열차 스타트업 버진 하이퍼루프 원 운영 중단,리처드 브랜슨의 자기부상 열차 스타트업 버진 하이퍼루프 원 운영 중단,hankyung.com,https://www.hankyung.com/article/202312247839i,gdelt
TSLA,Elon Musk,Tesla,20231225T070000Z,"  머스크 챗봇  그록 , 진보적 성향 보인다  ","  머스크 챗봇  그록 , 진보적 성향 보인다  ","  머스크 챗봇  그록 , 진보적 성향 보인다  ",zdnet.co.kr,https://zdnet.co.kr/view/?no=20231225142003,gdelt
TSLA,Elon Musk,Tesla,20231114T061500Z,"  200달러 밑으론 안간다  변동성 커진 테슬라 , 개미는  줍줍 [ 서학망원경 ] ","  200달러 밑으론 안간다  변동성 커진 테슬라 , 개미는  줍줍 [ 서학망원경 ] ","  200달러 밑으론 안간다  변동성 커진 테슬라 , 개미는  줍줍 [ 서학망원경 ] ",news1.kr,https://www.news1.kr/articles/?5230402,gdelt
TSLA,Elon Musk,Tesla,20231107T201500Z,Government Deptts Racing Against Time To Approve Tesla Investment By January 2024 : Report,Government Deptts Racing Against Time To Approve Tesla Investment By January 2024 : Report,Government Deptts Racing Against Time To Approve Tesla Investment By January 2024 : Report,menafn.com,https://menafn.com/1107388711/Government-Deptts-Racing-Against-Time-To-Approve-Tesla-Investment-By-January-2024-Report,gdelt
TSLA,Elon Musk,Tesla,20231008T133000Z,Tesla China - made EV sales volume fall 10 . 9 % y / y in Sept,Tesla China - made EV sales volume fall 10 . 9 % y / y in Sept,Tesla China - made EV sales volume fall 10 . 9 % y / y in Sept,timesofindia.indiatimes.com,https://timesofindia.indiatimes.com/auto/cars/teslas-china-made-ev-sales-volume-fall-10-9-y/y-in-sept/articleshow/104262242.cms,gdelt
TSLA,Elon Musk,Tesla,20231118T001500Z,"439조원의 가치 , 출시하면 떼돈 … 삼성증권의 이례적 보고서","439조원의 가치 , 출시하면 떼돈 … 삼성증권의 이례적 보고서","439조원의 가치 , 출시하면 떼돈 … 삼성증권의 이례적 보고서",hankyung.com,https://www.hankyung.com/article/202311161726i,gdelt
TSLA,Elon Musk,Tesla,20231107T053000Z,"  테슬라 , 독일서 3천만원대 전기차 생산 계획  ","  테슬라 , 독일서 3천만원대 전기차 생산 계획  ","  테슬라 , 독일서 3천만원대 전기차 생산 계획  ",newsway.co.kr,https://www.newsway.co.kr/news/view?ud=2023110714041218198,gdelt
TSLA,Elon Musk,Tesla,20231213T190000Z,Why has Elon Musk Tesla recalled 2 million cars ? Exploring reported high - risk flaw,Why has Elon Musk Tesla recalled 2 million cars ? Exploring reported high - risk flaw,Why has Elon Musk Tesla recalled 2 million cars ? Exploring reported high - risk flaw,pinkvilla.com,https://www.pinkvilla.com/entertainment/hollywood/why-has-elon-musks-tesla-recalled-2-million-cars-exploring-reported-high-risk-flaw-1265119,gdelt
TSLA,Elon Musk,Tesla,20231113T043000Z,"테슬라 유치하자 … 印 , 전기차 관세 70 % 이상→15 % 검토  ","테슬라 유치하자 … 印 , 전기차 관세 70 % 이상→15 % 검토  ","테슬라 유치하자 … 印 , 전기차 관세 70 % 이상→15 % 검토  ",edaily.co.kr,https://www.edaily.co.kr/news/read?newsId=02722406635805392&mediaCodeNo=257,gdelt
TSLA,Elon Musk,Tesla,20231119T220000Z,"머스크 · 올트먼 , 러 AI 행사에 초청 … 참석은 불분명","머스크 · 올트먼 , 러 AI 행사에 초청 … 참석은 불분명","머스크 · 올트먼 , 러 AI 행사에 초청 … 참석은 불분명",yna.co.kr,https://www.yna.co.kr/view/AKR20231120000600080,gdelt
TSLA,Elon Musk,Tesla,20231003T013000Z,The Afterhours : GM lays off more UAW workers ; Tesla misses on EV deliveries,The Afterhours : GM lays off more UAW workers ; Tesla misses on EV deliveries,The Afterhours : GM lays off more UAW workers ; Tesla misses on EV deliveries,proactiveinvestors.com,https://www.proactiveinvestors.com/companies/news/1028420/the-afterhours-gm-lays-off-more-uaw-workers-tesla-misses-on-ev-deliveries-1028420.html,gdelt
TSLA,Elon Musk,Tesla,20231204T123000Z,"Tesla China - made EV sales surged 14 % M / M , but fell 18 % Y / Y ( NASDAQ : TSLA ) ","Tesla China - made EV sales surged 14 % M / M , but fell 18 % Y / Y ( NASDAQ : TSLA ) ","Tesla China - made EV sales surged 14 % M / M , but fell 18 % Y / Y ( NASDAQ : TSLA ) ",seekingalpha.com,https://seekingalpha.com/news/4042708-teslas-china-made-ev-sales-surged-14-mm-but-fell-18-yy,gdelt
TSLA,Elon Musk,Tesla,20231229T144500Z,Musk returns as world richest man ; net worth of richest persons up $1 . 5 trillion,Musk returns as world richest man ; net worth of richest persons up $1 . 5 trillion,Musk returns as world richest man ; net worth of richest persons up $1 . 5 trillion,ibtimes.co.in,https://www.ibtimes.co.in/musk-returns-worlds-richest-man-net-worth-richest-persons-1-5-trillion-865034,gdelt
TSLA,Elon Musk,Tesla,20231219T094500Z,India May Never Introduce Driverless Cars To Protect Jobs : Union Minister Nitin Gadkari,India May Never Introduce Driverless Cars To Protect Jobs : Union Minister Nitin Gadkari,India May Never Introduce Driverless Cars To Protect Jobs : Union Minister Nitin Gadkari,menafn.com,https://menafn.com/1107623820/India-May-Never-Introduce-Driverless-Cars-To-Protect-Jobs-Union-Minister-Nitin-Gadkari,gdelt
TSLA,Elon Musk,Tesla,20231118T023000Z,"머스크 ,  반유대  지지 댓글 남겼다가 … X 광고 중단 · 백악관 비판 역풍","머스크 ,  반유대  지지 댓글 남겼다가 … X 광고 중단 · 백악관 비판 역풍","머스크 ,  반유대  지지 댓글 남겼다가 … X 광고 중단 · 백악관 비판 역풍",news.mt.co.kr,https://news.mt.co.kr/mtview.php?no=2023111810394031806&type=2&sec=politics&pDepth2=Ptotal&MNE_T,gdelt
TSLA,Elon Musk,Tesla,20231225T230000Z,  우리가 민간 최초 … 美 우주기업 2곳 달 착륙선 발사 경쟁,  우리가 민간 최초 … 美 우주기업 2곳 달 착륙선 발사 경쟁,  우리가 민간 최초 … 美 우주기업 2곳 달 착륙선 발사 경쟁,koreatimes.com,http://www.koreatimes.com/article/20231225/1495106,gdelt
TSLA,Elon Musk,Tesla,20231124T010000Z,  Comeback king  Nat Rothschild hails Volex profits as shares soar 5 . 5 % ,  Comeback king  Nat Rothschild hails Volex profits as shares soar 5 . 5 % ,  Comeback king  Nat Rothschild hails Volex profits as shares soar 5 . 5 % ,dailymail.co.uk,https://www.dailymail.co.uk/money/markets/article-12785121/Comeback-king-Nat-Rothschild-hails-Volex-profits-shares-soar-5-5.html,gdelt
TSLA,Elon Musk,Tesla,20231024T091500Z,  Investigating EV range claims may cause material adverse impact on busines says Tesla to US DoJ,  Investigating EV range claims may cause material adverse impact on busines says Tesla to US DoJ,  Investigating EV range claims may cause material adverse impact on busines says Tesla to US DoJ,firstpost.com,https://www.firstpost.com/tech/auto-tech/investigating-ev-range-claims-may-cause-material-adverse-impact-on-business-says-tesla-to-us-doj-13289702.html,gdelt
TSLA,Elon Musk,Tesla,20231022T181500Z,"뉴욕 증시 , 메타 · MS 실적 관심 … 9월 PCE도 봐야","뉴욕 증시 , 메타 · MS 실적 관심 … 9월 PCE도 봐야","뉴욕 증시 , 메타 · MS 실적 관심 … 9월 PCE도 봐야",hankyung.com,https://www.hankyung.com/article/2023102266001,gdelt
TSLA,Elon Musk,Tesla,20231124T020000Z,"머스크 , 스웨덴 테슬라 정비사 파업에 거칠게 비난","머스크 , 스웨덴 테슬라 정비사 파업에 거칠게 비난","머스크 , 스웨덴 테슬라 정비사 파업에 거칠게 비난",etoday.co.kr,https://www.etoday.co.kr/news/view/2305517,gdelt
TSLA,Elon Musk,Tesla,20231228T034500Z,"Elon Musk Doesnt Have To Sell More Cars Than Other Automakers For Tesla To Win EV War , Says Analyst :  What Most Important ... Is The Profit Share Battle  - BYD ( OTC : BYDDF ), BYD ( OTC : BYDDY ) ","Elon Musk Doesnt Have To Sell More Cars Than Other Automakers For Tesla To Win EV War , Says Analyst :  What Most Important ... Is The Profit Share Battle  - BYD ( OTC : BYDDF ), BYD ( OTC : BYDDY ) ","Elon Musk Doesnt Have To Sell More Cars Than Other Automakers For Tesla To Win EV War , Says Analyst :  What Most Important ... Is The Profit Share Battle  - BYD ( OTC : BYDDF ), BYD ( OTC : BYDDY ) ",benzinga.com,https://www.benzinga.com/markets/equities/23/12/36406524/elon-musk-doesnt-have-to-sell-more-cars-than-other-automakers-for-tesla-to-win-ev-war-says-analy,gdelt
TSLA,Elon Musk,Tesla,20231124T024500Z,  Comeback king  Nat Rothschild hails Volex profits as shares soar 5 . 5 % ,  Comeback king  Nat Rothschild hails Volex profits as shares soar 5 . 5 % ,  Comeback king  Nat Rothschild hails Volex profits as shares soar 5 . 5 % ,thisismoney.co.uk,https://www.thisismoney.co.uk/money/markets/article-12785121/Comeback-king-Nat-Rothschild-hails-Volex-profits-shares-soar-5-5.html,gdelt
TSLA,Elon Musk,Tesla,20231105T073000Z,머스크판 AI 챗봇  그록  등장 … 답변 재치있는데 ? ｜동아일보,머스크판 AI 챗봇  그록  등장 … 답변 재치있는데 ? ｜동아일보,머스크판 AI 챗봇  그록  등장 … 답변 재치있는데 ? ｜동아일보,donga.com,https://www.donga.com/news/Economy/article/all/20231105/122029025/1,gdelt
